gene	gene_name	n_snps_in_model	n_snps_used	pred_perf_r2	pred_perf_pval
ENSG00000232653	GOLGA8N	16	NA	0.1511779415928955	1.3208153548998805e-25
ENSG00000232677	LINC00665	31	NA	0.1600667483439348	3.816418972707034e-27
ENSG00000232680	AC002511.1	34	NA	0.01734042933833721	0.0006330185580242097
ENSG00000232748	AC135050.1	6	NA	0.019760415983343632	0.00026228767298151057
ENSG00000232788	ITGA6-AS1	34	NA	0.09320810167241694	6.399094542284819e-16
ENSG00000232803	SLCO4A1-AS1	8	NA	0.010076695152894489	0.009320712381937782
ENSG00000232807	AL137186.2	7	NA	0.10079134991928063	3.727984481163986e-17
ENSG00000232811	AL360270.1	11	NA	0.010728873979623223	0.00728944489855011
ENSG00000232837	LINC01700	4	NA	0.07442580856663181	6.716792690197679e-13
ENSG00000232859	LYRM9	9	NA	0.09836583613038638	9.275892808720533e-17
ENSG00000232860	SMG7-AS1	5	NA	0.03564169313114585	8.57028359381238e-07
ENSG00000232912	RERE-AS1	12	NA	0.03837434208742347	3.209484229995646e-07
ENSG00000232931	LINC00342	13	NA	0.023272642497882568	7.351593618859063e-05
ENSG00000232934	AL157786.1	37	NA	0.1507950694055264	1.5374329701489963e-25
ENSG00000232956	SNHG15	21	NA	0.0309977893901948	4.548593142521138e-06
ENSG00000232973	CYP1B1-AS1	5	NA	0.11628662537711318	1.0467606248228837e-19
ENSG00000232995	AL592435.1	23	NA	0.06626688373040673	1.3318196899993575e-11
ENSG00000233006	MIR3936HG	10	NA	0.06579965664028976	1.5793697738999514e-11
ENSG00000233016	SNHG7	36	NA	0.27268969929202386	3.839153842913249e-48
ENSG00000233038	AC011899.2	21	NA	0.0610217650340979	8.997737884953521e-11
ENSG00000233058	LINC00884	10	NA	0.12660550216410743	1.986513413100954e-21
ENSG00000233077	LINC01271	11	NA	0.09267525518640284	7.807958615864325e-16
ENSG00000233198	RNF224	15	NA	0.018463069739084306	0.00042039164713583027
ENSG00000233214	AC002511.2	5	NA	0.10869514607005716	1.883201386741906e-18
ENSG00000233232	NPIPB7	14	NA	0.1434280118989095	2.8210802787679943e-24
ENSG00000233355	CHRM3-AS2	11	NA	0.32311820993067847	1.332436520387709e-58
ENSG00000233360	Z83844.2	3	NA	0.09167834602880193	1.1326709358498873e-15
ENSG00000233387	IATPR	6	NA	0.011199162256377335	0.0061098260313626205
ENSG00000233411	AL359962.1	2	NA	0.019423088227485487	0.0002964812184878676
ENSG00000233429	HOTAIRM1	19	NA	0.5942156834991222	5.923682179009908e-133
ENSG00000233431	LINC02596	9	NA	0.023291411906770813	7.301909965651442e-05
ENSG00000233452	STXBP5-AS1	12	NA	0.024817120304410346	4.2095705308402065e-05
ENSG00000233461	AL445524.1	34	NA	0.04947238879046687	5.898761653753134e-09
ENSG00000233493	TMEM238	18	NA	0.010570183744745307	0.007737874807415434
ENSG00000233527	ZNF529-AS1	13	NA	0.09425336689996407	4.3297959064304565e-16
ENSG00000233559	LINC00513	43	NA	0.0134429444759351	0.002649989750754984
ENSG00000233608	TWIST2	10	NA	0.2268878420344645	3.0359756694282076e-39
ENSG00000233621	LINC01137	35	NA	0.2507671128159327	8.12569213077037e-44
ENSG00000233665	AC060234.2	4	NA	0.010453940218125029	0.00808412950078023
ENSG00000233695	GAS6-AS1	34	NA	0.5169363663386206	1.2289040125858e-107
ENSG00000233746	LINC00656	23	NA	0.010159667164662621	0.009033111621205868
ENSG00000233791	LINC01136	73	NA	0.19091068176617823	1.3094509663733822e-32
ENSG00000233806	LINC01237	55	NA	0.22057615069428158	4.653304897602789e-38
ENSG00000233885	YEATS2-AS1	8	NA	0.0481751767775411	9.419874859047663e-09
ENSG00000233922	LINC01694	11	NA	0.03720421889536546	4.887709918205702e-07
ENSG00000233927	RPS28	14	NA	0.18528188845410662	1.3462621198144928e-31
ENSG00000233930	KRTAP5-AS1	17	NA	0.12884112332707706	8.367671925476002e-22
ENSG00000233968	AL157895.1	4	NA	0.02234062695515948	0.00010296784992836287
ENSG00000234127	TRIM26	5	NA	0.049725481898453404	5.383731427506431e-09
ENSG00000234147	AL035446.1	19	NA	0.25687015972205285	5.227415227431103e-45
ENSG00000234160	AL513165.1	4	NA	0.01308616575129527	0.003024411466553251
ENSG00000234171	RNASEH1-AS1	25	NA	0.18389938253266516	2.3804910087640915e-31
ENSG00000234193	AC013476.1	17	NA	0.018800454773365116	0.00037181044445323
ENSG00000234199	LINC01191	12	NA	0.10588910395269598	5.449740502944889e-18
ENSG00000234211	AL451067.1	19	NA	0.0999689721719811	5.0792934803662865e-17
ENSG00000234222	LIX1L-AS1	9	NA	0.03161326565116293	3.6457009045802095e-06
ENSG00000234284	ZNF879	4	NA	0.05888600193228042	1.9547142198073476e-10
ENSG00000234290	AC116366.1	8	NA	0.1794574389311203	1.4766077302307294e-30
ENSG00000234327	AC012146.1	5	NA	0.05694926570856028	3.9465073878560055e-10
ENSG00000234336	JAZF1-AS1	12	NA	0.15895442857740014	5.958140541986254e-27
ENSG00000234389	AC007278.1	18	NA	0.48414309092892804	4.275476373135957e-98
ENSG00000234426	AL139042.1	22	NA	0.6660473628562785	3.07653150641494e-161
ENSG00000234444	ZNF736	42	NA	0.17508410333591526	8.822555041466777e-30
ENSG00000234456	MAGI2-AS3	10	NA	0.12461333226426276	4.284919991076501e-21
ENSG00000234465	PINLYP	7	NA	0.025714204361424516	3.0461495221386883e-05
ENSG00000234484	AL032821.1	31	NA	0.31703628351729957	2.66844621972531e-57
ENSG00000234506	LINC01506	25	NA	0.1871921907799945	6.115369334135441e-32
ENSG00000234511	C5orf58	27	NA	0.027519035553615095	1.589969710051551e-05
ENSG00000234553	AC022431.1	24	NA	0.15479672460278904	3.133787615791969e-26
ENSG00000234572	LINC01800	11	NA	0.03216866417046203	2.9859011052046687e-06
ENSG00000234608	MAPKAPK5-AS1	18	NA	0.0857961911782155	1.0101214215404604e-14
ENSG00000234614	C2CD4D-AS1	12	NA	0.02919958060695315	8.684228677363556e-06
ENSG00000234616	JRK	15	NA	0.15177383360055294	1.0426460229391382e-25
ENSG00000234630	AC245060.2	21	NA	0.18784756871671515	4.663038545033639e-32
ENSG00000234678	ELF3-AS1	9	NA	0.1503356489249153	1.8445882932968464e-25
ENSG00000234684	SDCBP2-AS1	27	NA	0.029769162312473004	7.0754301616019775e-06
ENSG00000234699	AL139339.1	8	NA	0.031107653810636345	4.3724278614418895e-06
ENSG00000234719	NPIPB2	31	NA	0.4203826857360813	3.6803460398895507e-81
ENSG00000234741	GAS5	28	NA	0.07795347794520781	1.8346881063766015e-13
ENSG00000234745	HLA-B	42	NA	0.2285114396147088	1.499075897532122e-39
ENSG00000234771	SLC25A25-AS1	4	NA	0.027862745889663414	1.4049199837137747e-05
ENSG00000234902	AC007879.3	8	NA	0.04884875682852509	7.387641687881265e-09
ENSG00000234912	SNHG20	9	NA	0.0379690023423612	3.712934789010502e-07
ENSG00000234936	AC010883.1	9	NA	0.04497409641152626	2.986425573197329e-08
ENSG00000235027	AC068580.3	19	NA	0.011951808674666272	0.004611314073859284
ENSG00000235111	Z97192.3	33	NA	0.3678514981372623	1.5101840813632638e-68
ENSG00000235151	AC131097.3	25	NA	0.07269670270751936	1.2670855913783638e-12
ENSG00000235162	C12orf75	15	NA	0.024276148871014317	5.116926605316829e-05
ENSG00000235169	SMIM1	36	NA	0.4066875455746934	9.130520646396837e-78
ENSG00000235191	NUCB1-AS1	4	NA	0.01683618180260043	0.0007610712389748505
ENSG00000235192	AC009495.3	12	NA	0.13522182873368413	7.01440353190358e-23
ENSG00000235271	Z97353.2	21	NA	0.07575048666725198	4.1278229179374137e-13
ENSG00000235313	HM13-IT1	38	NA	0.02827745998175921	1.2101136075490634e-05
ENSG00000235314	LINC00957	12	NA	0.1786817506415744	2.0288545265751995e-30
ENSG00000235321	AC007556.1	21	NA	0.09236433393381802	8.768874252260928e-16
ENSG00000235351	AC114730.3	12	NA	0.012511963954187426	0.0037430708887946865
ENSG00000235381	AL596202.1	24	NA	0.19103851452033252	1.2417274877149664e-32
ENSG00000235453	SMIM27	25	NA	0.01113539917053892	0.006257615730081265
ENSG00000235478	LINC01664	13	NA	0.09119147108998377	1.3581740515531139e-15
ENSG00000235481	UBE2R2-AS1	12	NA	0.011315899098739623	0.005848392848046474
ENSG00000235513	AL035681.1	6	NA	0.016060795132127614	0.0010108326294160565
ENSG00000235530	AC087294.1	8	NA	0.023996070375075975	5.661289133543487e-05
ENSG00000235531	MSC-AS1	2	NA	0.017975836686585683	0.0005020479717359035
ENSG00000235532	LINC00402	31	NA	0.04965986801724547	5.512773997612749e-09
ENSG00000235560	AC002310.1	28	NA	0.06135315535766023	7.976391168893797e-11
ENSG00000235576	LINC01871	13	NA	0.020207318262508916	0.00022300901328609234
ENSG00000235621	LINC00494	37	NA	0.07808885815445253	1.7454180534063292e-13
ENSG00000235641	LINC00484	11	NA	0.04744533262409824	1.2256351190996454e-08
ENSG00000235652	AL356599.1	10	NA	0.02630966147936055	2.4578484650889168e-05
ENSG00000235688	SNTG2-AS1	11	NA	0.03651274480747906	6.26670984006523e-07
ENSG00000235750	KIAA0040	15	NA	0.045009117809991075	2.9489886568437288e-08
ENSG00000235772	AP001625.2	23	NA	0.10031712034963028	4.456039538460365e-17
ENSG00000235831	BHLHE40-AS1	10	NA	0.029454317207253868	7.923821832695877e-06
ENSG00000235865	GSN-AS1	7	NA	0.01547373386351382	0.00125370288853729
ENSG00000235888	AF064858.1	35	NA	0.1597126310601643	4.3981557385662275e-27
ENSG00000235897	TM4SF19-AS1	11	NA	0.025235954835696513	3.619376517761617e-05
ENSG00000235954	TTC28-AS1	24	NA	0.15669623009394507	1.4692940276446027e-26
ENSG00000235978	AC018816.1	2	NA	0.03782301758443382	3.912979725396452e-07
ENSG00000236008	LINC01814	3	NA	0.137683324174295	2.68340044009026e-23
ENSG00000236081	ELFN1-AS1	1	NA	0.011401062822795046	0.005664872080385151
ENSG00000236104	ZBTB22	7	NA	0.05387683000087406	1.200858973475846e-09
ENSG00000236144	TMEM147-AS1	20	NA	0.016404866866164654	0.0008911510646978639
ENSG00000236213	AC006369.1	16	NA	0.13061672923186124	4.204792385541066e-22
ENSG00000236242	MYO16-AS1	19	NA	0.116634914470252	9.16291510284496e-20
ENSG00000236255	AC009404.1	19	NA	0.03814691157361261	3.482911746002363e-07
ENSG00000236263	AC234582.2	6	NA	0.09026458263248704	1.9185382701863267e-15
ENSG00000236279	CLEC2L	9	NA	0.09361787704018008	5.490730863688708e-16
ENSG00000236304	AP001189.1	17	NA	0.4675002721109306	1.7556561379551205e-93
ENSG00000236423	LINC01134	12	NA	0.0252274055132883	3.630551909859872e-05
ENSG00000236449	AC010894.3	23	NA	0.012937866395626834	0.003195417388900858
ENSG00000236525	AC007278.2	16	NA	0.1581935568272582	8.077952792672105e-27
ENSG00000236540	AC006547.1	12	NA	0.05447624770616113	9.666711745479138e-10
ENSG00000236618	PITPNA-AS1	17	NA	0.018586358242633518	0.00040193939198743007
ENSG00000236682	MAP3K2-DT	16	NA	0.5678250988835102	8.357508666488778e-124
ENSG00000236753	MKLN1-AS	7	NA	0.017172279857783933	0.0006731078151773343
ENSG00000236756	DNAJC9-AS1	5	NA	0.014182835588363982	0.0020160881452970106
ENSG00000236778	INTS6-AS1	14	NA	0.06342269606087585	3.756152549219829e-11
ENSG00000236810	ELOA-AS1	3	NA	0.04226057385223822	7.932725273807097e-08
ENSG00000236859	NIFK-AS1	3	NA	0.015057280536812663	0.0014609845719055295
ENSG00000236882	LINC01554	3	NA	0.015104700227457133	0.0014357347514044375
ENSG00000236901	MIR600HG	6	NA	0.017320998955314762	0.0006375253554986117
ENSG00000236911	AL137789.1	18	NA	0.04792928045860863	1.0293534487823608e-08
ENSG00000236935	AP003774.2	13	NA	0.45469526082645784	4.980489489970495e-90
ENSG00000236936	AL031005.1	9	NA	0.015590197992242023	0.0012012356774651275
ENSG00000236953	ZDHHC20-IT1	6	NA	0.013141993022764562	0.002962464968097967
ENSG00000237036	ZEB1-AS1	4	NA	0.02042896175901951	0.00020577863363212737
ENSG00000237037	NDUFA6-DT	7	NA	0.03491687834602908	1.1120425153954385e-06
ENSG00000237054	PRMT5-AS1	4	NA	0.01788596428562995	0.0005187697453687479
ENSG00000237149	ZNF503-AS2	8	NA	0.03806423359063751	3.58798071298153e-07
ENSG00000237181	AC147651.4	26	NA	0.21523515250281228	4.609005905490303e-37
ENSG00000237190	CDKN2AIPNL	20	NA	0.013194809316280458	0.002905042854764374
ENSG00000237248	LINC00987	14	NA	0.12814881293594715	1.0939001680535924e-21
ENSG00000237298	TTN-AS1	11	NA	0.012423077762877233	0.0038688802675309764
ENSG00000237310	AC008267.5	6	NA	0.17031568667346522	6.131421164577729e-29
ENSG00000237424	FOXD2-AS1	5	NA	0.010976395828740134	0.0066422115202130275
ENSG00000237440	ZNF737	18	NA	0.13961601103525528	1.2596492914597215e-23
ENSG00000237476	LINC01637	20	NA	0.010597548410111337	0.007658586570232334
ENSG00000237491	LINC01409	9	NA	0.14931205751914114	2.7669196820561986e-25
ENSG00000237499	WAKMAR2	1	NA	0.011812482181313939	0.004857399733979804
ENSG00000237513	AC007384.1	21	NA	0.12158536768261477	1.374164566229637e-20
ENSG00000237541	HLA-DQA2	36	NA	0.7377991843045723	2.393089762404568e-196
ENSG00000237604	AP001056.1	18	NA	0.1456437955485748	1.178797037326997e-24
ENSG00000237609	AF064858.2	10	NA	0.10644331409008237	4.4190937814475065e-18
ENSG00000237651	C2orf74	5	NA	0.24221368281642244	3.663554578084553e-42
ENSG00000237686	AL109615.3	15	NA	0.03552129095101395	8.949262890279458e-07
ENSG00000237693	IRGM	9	NA	0.010193697631638894	0.008917789838285636
ENSG00000237738	RNF216-IT1	19	NA	0.018516464661226993	0.0004122977823893337
ENSG00000237753	AC079922.2	8	NA	0.35050898772037237	1.3039994636381218e-64
ENSG00000237772	LINC02631	14	NA	0.01933787660254116	0.00030580618848434564
ENSG00000237773	AC073332.1	26	NA	0.014769485630661315	0.0016241477070644264
ENSG00000237781	AL356356.1	25	NA	0.06330068078056332	3.926808241079064e-11
ENSG00000237803	LINC00211	23	NA	0.3776344489607798	8.14711710284839e-71
ENSG00000237879	LINC00398	19	NA	0.07643082954644762	3.2139216967856557e-13
ENSG00000237883	DGUOK-AS1	2	NA	0.015291574683242272	0.001340444279553734
ENSG00000237886	NALT1	36	NA	0.25065088837965566	8.559720966146047e-44
ENSG00000237892	KLF7-IT1	20	NA	0.03360368159546908	1.7827097169637248e-06
ENSG00000237914	SIRPG-AS1	7	NA	0.01962525350829563	0.00027548503378193115
ENSG00000237927	AL078604.2	40	NA	0.2086609098209577	7.592050007245968e-36
ENSG00000237940	LINC01238	22	NA	0.15030546616163973	1.8667876328073818e-25
ENSG00000237943	PRKCQ-AS1	21	NA	0.17450815459980326	1.1156766611794956e-29
ENSG00000237945	LINC00649	15	NA	0.46644669082237367	3.401269984154983e-93
ENSG00000237989	LINC01679	19	NA	0.06584717957366787	1.552223936806757e-11
ENSG00000238005	AL391832.2	31	NA	0.16165520815229673	2.018214657572361e-27
ENSG00000238009	AL627309.1	3	NA	0.19856540430034897	5.367846450160114e-34
ENSG00000238018	AC093110.1	2	NA	0.0321656009656033	2.9891905887988608e-06
ENSG00000238058	AL355574.1	8	NA	0.11940687724614374	3.170775407805584e-20
ENSG00000238078	LINC01352	19	NA	0.14409065303084603	2.17358922207578e-24
ENSG00000238083	LRRC37A2	57	NA	0.49473186835051725	4.148220663381946e-101
ENSG00000238113	LINC01410	11	NA	0.03737005571823093	4.6048787053662297e-07
ENSG00000238121	LINC00426	8	NA	0.041877580170299966	9.104852979074726e-08
ENSG00000238142	BX284668.5	18	NA	0.12935273707109654	6.863578081497123e-22
ENSG00000238160	AC116366.2	5	NA	0.021049014412032746	0.0001643513030178419
ENSG00000238164	TNFRSF14-AS1	26	NA	0.17408004809165484	1.3282190487211664e-29
ENSG00000238201	AC114752.2	18	NA	0.07568984086890503	4.220911852516933e-13
ENSG00000238243	OR2W3	40	NA	0.20601248887481088	2.332090277614532e-35
ENSG00000238287	AL603839.3	29	NA	0.08901663643568765	3.0531234538187167e-15
ENSG00000239213	NCK1-DT	11	NA	0.015365414908667637	0.0013045752951860794
ENSG00000239264	TXNDC5	9	NA	0.03866988452783458	2.8859713665698164e-07
ENSG00000239265	CLRN1-AS1	27	NA	0.27214288810542153	4.9394824149272273e-48
ENSG00000239282	CASTOR1	7	NA	0.22375573069483698	1.179640636737273e-38
ENSG00000239300	AC080162.1	11	NA	0.010927803672319653	0.006764484069272768
ENSG00000239305	RNF103	5	NA	0.01643008267871458	0.0008829634960563809
ENSG00000239335	LLPH-DT	28	NA	0.5585502800029937	1.0131725401748904e-120
ENSG00000239382	ALKBH6	12	NA	0.013945359094430591	0.0022007834608328745
ENSG00000239415	AP001469.3	28	NA	0.14470897617203338	1.7038780923811546e-24
ENSG00000239480	AC073517.1	3	NA	0.10188747565914749	2.4675318991701897e-17
ENSG00000239521	CASTOR3	10	NA	0.018585461628044676	0.00040207060044348403
ENSG00000239642	MEIKIN	5	NA	0.18511023642123975	1.4450599623456301e-31
ENSG00000239653	PSMD6-AS2	17	NA	0.0930751432745896	6.724906651632698e-16
ENSG00000239665	AL157392.3	10	NA	0.1757312936395048	6.775773115801849e-30
ENSG00000239672	NME1	7	NA	0.13260348589815318	1.9438952921208323e-22
ENSG00000239697	TNFSF12	22	NA	0.18676236192521248	7.304684988241545e-32
ENSG00000239704	CDRT4	15	NA	0.17340419223139922	1.748842907270938e-29
ENSG00000239713	APOBEC3G	40	NA	0.1652972131755589	4.663210346045807e-28
ENSG00000239779	WBP1	9	NA	0.04200317656738114	8.70255450303677e-08
ENSG00000239839	DEFA3	80	NA	0.3413422899029994	1.425341142026332e-62
ENSG00000239887	C1orf226	30	NA	0.08865038748217152	3.4987838177723473e-15
ENSG00000239900	ADSL	9	NA	0.011324408469680212	0.00582978701414451
ENSG00000239906	AL627309.2	2	NA	0.060838233864845305	9.618511206896303e-11
ENSG00000239911	PRKAG2-AS1	5	NA	0.03004109970037266	6.41620069825791e-06
ENSG00000239961	LILRA4	32	NA	0.44928809626432376	1.352405269576641e-88
ENSG00000239998	LILRA2	27	NA	0.282695212406739	3.6910185628988796e-50
ENSG00000240005	STIM2-AS1	4	NA	0.25363860799089905	2.2408670392449309e-44
ENSG00000240038	AMY2B	15	NA	0.06584414450495907	1.5539436108841862e-11
ENSG00000240053	LY6G5B	24	NA	0.21966618077971467	6.884907679066613e-38
ENSG00000240057	AC078785.1	10	NA	0.019407510753763617	0.00029816429529206593
ENSG00000240065	PSMB9	17	NA	0.41434416584613953	1.1813635122908984e-79
ENSG00000240137	ERICH6-AS1	13	NA	0.06366332302814683	3.44099067971154e-11
ENSG00000240230	COX19	9	NA	0.01709276916642032	0.0006929454196207131
ENSG00000240288	GHRLOS	37	NA	0.28010358579749417	1.236696411351231e-49
ENSG00000240291	AL450384.2	17	NA	0.31828241879992963	1.447126950569255e-57
ENSG00000240303	ACAD11	5	NA	0.013624751180864172	0.0024776089014166523
ENSG00000240344	PPIL3	24	NA	0.389647535409717	1.1939839317605658e-73
ENSG00000240350	AC017002.3	4	NA	0.0487815094181827	7.569095920677158e-09
ENSG00000240373	SEC62-AS1	22	NA	0.022411262316201188	0.00010037059255800924
ENSG00000240403	KIR3DL2	27	NA	0.2400380412064325	9.587375193031101e-42
ENSG00000240445	FOXO3B	11	NA	0.02398109624165938	5.691976290157956e-05
ENSG00000240563	L1TD1	17	NA	0.1378808930511552	2.483949518254449e-23
ENSG00000240859	AC093627.4	17	NA	0.08869788113996603	3.43751781547671e-15
ENSG00000240875	LINC00886	24	NA	0.2573227433019721	4.261285706584937e-45
ENSG00000240891	PLCXD2	2	NA	0.0214661977449852	0.00014129966545649587
ENSG00000240972	MIF	36	NA	0.43236413452115374	3.38797473135305e-84
ENSG00000241058	NSUN6	20	NA	0.15584751595923746	2.061474369501003e-26
ENSG00000241106	HLA-DOB	23	NA	0.5186163489544028	3.832418967428729e-108
ENSG00000241163	LINC00877	18	NA	0.0246602882678309	4.454606515512476e-05
ENSG00000241258	CRCP	14	NA	0.3445687362360546	2.751668618341639e-63
ENSG00000241399	CD302	15	NA	0.1613837426846098	2.2505488543514103e-27
ENSG00000241404	EGFL8	10	NA	0.017857159915481285	0.0005242468910800175
ENSG00000241484	ARHGAP8	51	NA	0.06206831009158177	6.149514271861602e-11
ENSG00000241553	ARPC4	21	NA	0.026346296431745707	2.425619100187234e-05
ENSG00000241560	ZBTB20-AS1	22	NA	0.10300908387266809	1.616911143781666e-17
ENSG00000241563	CORT	8	NA	0.05083629257377478	3.6047807523109287e-09
ENSG00000241657	TRBV11-2	8	NA	0.05733503667644033	3.431361054414812e-10
ENSG00000241666	AL031733.2	31	NA	0.2079267652609694	1.0366253326019174e-35
ENSG00000241679	AC018450.1	16	NA	0.05878861340337576	2.0250515534786994e-10
ENSG00000241764	AC002467.1	5	NA	0.14339417177123437	2.8588813617746888e-24
ENSG00000241772	AC092620.1	3	NA	0.019163751983338157	0.00032578845076702384
ENSG00000241837	ATP5PO	9	NA	0.06003211547786544	1.2892221518434273e-10
ENSG00000241839	PLEKHO2	18	NA	0.23895675425434545	1.5449246912885062e-41
ENSG00000241852	C8orf58	20	NA	0.0838643641499349	2.0670546122239363e-14
ENSG00000241878	PISD	4	NA	0.11613470322490234	1.1093254715004867e-19
ENSG00000241945	PWP2	18	NA	0.6324197839211662	2.60688349840076e-147
ENSG00000241973	PI4KA	30	NA	0.05313901085095838	1.5682382149195736e-09
ENSG00000241990	PRR34-AS1	13	NA	0.013774355870245756	0.0023443000811444606
ENSG00000242048	AC093583.1	9	NA	0.07400081368489876	7.851429198260437e-13
ENSG00000242110	AMACR	21	NA	0.43532489846476047	5.886959592114697e-85
ENSG00000242114	MTFP1	19	NA	0.04304009464240513	5.992159454708354e-08
ENSG00000242154	AC004884.2	6	NA	0.023107396928666254	7.803907186451464e-05
ENSG00000242220	TCP10L	15	NA	0.03234828288643843	2.799214284605854e-06
ENSG00000242247	ARFGAP3	5	NA	0.11763341305275699	6.254240242464805e-20
ENSG00000242252	BGLAP	19	NA	0.022896055173757764	8.423322315307122e-05
ENSG00000242258	LINC00996	20	NA	0.01533889633455877	0.00131734421612768
ENSG00000242259	C22orf39	19	NA	0.013866980245604586	0.002265426399730065
ENSG00000242265	PEG10	8	NA	0.04587619836281469	2.1577719637799063e-08
ENSG00000242372	EIF6	12	NA	0.19051065394354458	1.5460996388702582e-32
ENSG00000242474	AC093627.5	9	NA	0.011676537378982412	0.005110379443448837
ENSG00000242485	MRPL20	26	NA	0.03341153169252824	1.9101689328853365e-06
